,Gender,System administrator,Student,Game or graphics developer,Designer,Embedded applications or devices developer,Marketing or sales professional,Back-end developer,Data scientist or machine learning specialist,Data or business analyst,Full-stack developer,DevOps specialist,"C-suite executive (CEO, CTO, etc.)",Engineering manager,Mobile developer,Product manager,Database administrator,QA or test developer,Front-end developer,Educator or academic researcher,Desktop or enterprise applications developer
446,Male,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
447,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
451,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
453,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
454,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
457,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Male,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
460,Male,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
464,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
465,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
466,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
468,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
469,Male,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
470,Male,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
472,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
473,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
474,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
476,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
478,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
480,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
482,Male,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0
483,Male,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1
487,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
488,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490,Male,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
493,Male,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
494,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
495,Male,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
496,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
497,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
499,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
500,Male,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1
502,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
504,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
505,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
507,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
509,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
511,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
512,Male,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
513,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
514,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
516,Male,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1
517,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
518,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
519,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
520,Male,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
521,Male,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
523,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
524,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
525,Male,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
526,Female,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
527,Male,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
529,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
530,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
532,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
534,Male,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
535,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
536,Male,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
537,Male,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
538,Male,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
540,Female,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
541,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
542,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
543,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
544,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
545,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Male,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
550,Male,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
551,Female,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
552,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
553,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
555,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
556,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
557,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
561,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
562,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
563,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Male,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
569,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
570,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
572,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
573,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
574,Male,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
575,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
576,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
579,Female,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
580,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
581,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
582,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
584,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
585,Male,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1
586,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
588,Male,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
589,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
593,Male,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
594,Female,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
597,Male,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
600,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
602,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Male,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
605,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
607,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
608,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Male,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
611,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
613,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
616,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
618,Male,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
619,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
620,Male,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
621,Male,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
622,Male,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
626,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
627,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,Male,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
629,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
630,Male,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1
631,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
632,Male,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
634,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
635,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
637,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
638,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
639,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
641,Male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
644,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
647,Female,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
648,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
651,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
653,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
654,Male,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
655,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
656,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
658,Male,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
659,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
660,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
661,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
662,Male,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
663,Female,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
664,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
667,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
670,Male,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
671,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
672,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
675,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Male,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
677,Female,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
678,Male,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
680,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
681,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
686,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
687,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
688,Male,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
690,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Male,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
694,Male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700,Female,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
702,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
703,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
704,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
705,Male,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
707,Male,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
708,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
709,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
711,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
713,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
717,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
718,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
720,Male,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
721,Male,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1
722,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
723,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
724,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
725,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
727,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
730,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
732,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
734,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
735,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
736,Male,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
738,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
739,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
743,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Male,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
745,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
746,Male,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
747,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
748,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
750,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,Male,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
753,Male,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
754,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
756,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
757,Male,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
760,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
762,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
766,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
767,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
768,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,Male,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
770,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
771,Male,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
772,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
774,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
775,Male,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
776,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
777,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
779,Male,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
781,Male,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
783,Male,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
784,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
785,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
788,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
789,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
792,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
793,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
794,Male,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
795,Female,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
796,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
798,Male,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
799,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
802,Female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
803,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
804,Male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
805,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
806,Male,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
807,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
811,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
812,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
815,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
816,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
817,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
818,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
819,Male,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
823,Male,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
827,Male,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
831,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
832,Male,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
833,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
837,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
838,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
839,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
840,Male,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
843,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
844,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
847,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
848,Male,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
849,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
850,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
853,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
854,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
855,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
856,Female,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
857,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
858,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
860,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
861,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
862,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
863,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
864,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
865,Male,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
866,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
867,Male,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0
868,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
869,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
870,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
873,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
874,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
875,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
877,Male,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
878,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
880,Male,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
883,Male,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0
884,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
886,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
889,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
890,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
891,Male,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
893,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
894,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
897,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
898,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
899,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
900,Male,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
903,Male,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
904,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
905,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
906,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
907,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
